a,b,c
1.374514,-2.461008,19.046370
0.271195,1.935492,19.622203
1.181321,-5.519077,11.605557
-0.484864,9.195741,6.311839
0.199043,0.519198,18.768136
0.290571,4.883012,-12.753510
0.381751,-4.574488,18.901631
-0.368308,-8.792088,-11.832476
0.379327,-0.055684,-18.096207
-0.021543,-7.273517,11.272348
-0.077067,11.656560,-3.110720
-1.624937,6.309037,15.507956
0.274275,8.137977,12.988730
-0.177885,-1.496370,-19.202644
0.076211,-8.906396,-8.877187
1.334204,6.025082,-11.621632
-0.351370,8.530347,8.116039
0.940286,-9.646855,8.925317
0.133346,-10.438994,-6.360882
0.051304,-9.631180,2.901807
-1.695349,3.715253,19.181725
-1.978622,-4.944090,-15.010691
0.984277,-5.807508,13.552955
0.089401,9.819463,-5.087716
-0.212098,-5.365980,-12.879329
1.196455,6.756761,7.723937
-0.189918,-9.245868,9.147374
0.486076,-7.167967,12.760666
0.898524,-3.292426,21.862870
0.061143,9.681662,4.966324
0.751623,4.170910,-18.825859
-0.348180,-9.990433,-4.305159
-1.212137,7.027740,-11.648522
-0.383125,3.950049,-17.858655
0.406364,2.204843,18.661240
-5.768757,10.470373,-8.574768
2.115193,-5.073127,-18.124775
-1.224650,-6.489942,-15.543106
0.572041,6.836353,-11.857237
-0.551936,-5.402458,-17.313004
0.465067,-9.368750,2.712373
0.632227,6.464747,14.767520
0.267988,9.883777,-4.208407
-0.002554,-7.451510,-13.237555
-0.020154,-8.935413,10.452757
-0.393582,7.670475,-12.380615
1.504826,-4.965215,16.365585
1.642614,10.369969,4.167277
-0.568729,6.497871,14.411605
3.243817,-5.458233,-15.765098
0.297352,-5.943320,-4.410216
-0.104217,8.423646,-9.521355
-0.007892,-8.886238,9.265500
0.059285,1.159858,-19.968700
0.044640,-8.871932,-8.650609
-0.321622,9.532029,-7.272921
1.319262,-7.378134,13.744277
-2.515624,3.135166,22.920142
0.224587,-9.037952,-6.129918
-1.391147,9.203724,11.929864
0.367900,3.857155,18.815185
0.399727,-3.667341,16.364548
-1.191724,9.538059,9.264464
-0.408754,4.644148,-20.410234
1.380197,8.791892,7.053694
0.596314,0.758606,18.910669
-0.807626,7.403481,17.960794
-0.575153,-0.326092,-21.242528
0.108155,-10.085872,0.276087
0.014369,4.768375,-16.990099
-0.350990,5.122953,-16.673273
0.074234,7.643567,-14.844018
0.558619,1.620668,-27.810996
2.389318,-7.209801,17.463134
-2.777783,5.325848,16.479601
0.431519,8.959912,-4.779053
-1.800623,-5.501896,-10.731036
-0.314412,-9.247995,7.911613
1.754951,6.846415,-7.737836
0.069556,2.504285,-21.630368
-0.311660,-6.790229,-22.750348
0.772519,-2.937938,-18.882194
2.564659,-5.248379,-11.719289
-1.679669,11.219247,4.817850
-0.267559,8.537315,-10.954250
0.385056,-5.650147,-13.378551
-1.909012,-3.853759,-12.641953
2.439332,-9.476023,9.991750
-0.089848,4.147599,-16.938091
-1.445485,-9.502939,2.671173
-0.218174,3.861136,-18.265904
0.287405,8.964873,-4.383356
-0.269352,10.121224,-6.265308
-0.676309,10.822251,-8.813443
0.832423,-0.179074,-26.273496
0.468729,-7.776434,-12.464040
-0.956323,-0.344575,-21.290547
-0.187267,-10.155743,0.438999
-0.464136,0.682919,-20.963350
0.701054,-9.166395,-7.340669
1.869748,-9.209634,-8.380909
-0.096678,-7.735368,-12.766355
0.664553,-8.397369,10.924018
-0.292704,9.702044,11.653115
-1.467554,-1.032616,19.804105
-1.037220,1.599247,-22.360326
-0.985307,11.921976,6.377164
0.954855,-10.908225,10.034874
0.013003,9.907636,2.709286
-0.493111,8.566710,-10.208006
0.660167,-7.292601,-0.954928
-0.000626,-6.376956,15.417062
-0.191247,6.579248,-11.680445
0.133421,-8.189289,-11.058267
0.015243,9.424939,6.627129
1.223950,-10.410449,-0.820535
-0.040519,9.100904,-7.465295
-0.578839,0.521827,20.409590
1.329952,-9.394333,-1.053462
2.697115,2.750951,-13.036500
-0.429441,-6.394029,14.977262
-0.003873,-8.181558,-11.537502
1.840031,-4.705604,-17.704432
-0.989532,-7.396779,14.782240
0.188474,-9.499418,-4.221027
-0.065692,-1.761038,19.698974
-0.622983,-8.179309,8.404228
-0.185256,4.815775,-20.162321
0.060662,7.464025,-12.680815
-1.408802,5.282675,4.179860
-2.026708,-4.073563,19.456429
-0.825331,8.186488,20.317381
0.134405,-9.647245,-7.878402
-0.332498,6.354958,17.204101
-1.620825,-5.445678,18.433644
-0.129086,8.614542,-3.449827
0.146364,-3.862842,-18.347378
0.395617,8.062732,-12.310539
-0.779225,8.411233,-18.397746
0.556895,2.449703,17.495109
-0.502361,-9.371343,-7.369372
0.079037,2.088444,19.642754
0.988595,0.093130,-19.913317
-0.074041,2.862755,-18.803361
-0.269923,10.112378,2.468401
0.171277,-0.755631,-20.199024
0.072875,-3.162828,21.517899
-1.221895,7.796375,2.806158
0.593992,-6.960946,-13.952151
-0.558944,-2.732929,-20.876908
-1.064102,3.008649,-21.820083
0.541155,-5.228162,16.977168
0.320154,8.689546,-4.497883
0.038711,9.506547,6.009816
-0.004806,-9.069287,7.565222
0.731625,-8.352209,-6.956387
0.131359,-7.559301,-13.969803
1.547260,11.012455,-0.578710
-2.443496,-3.175038,20.692224
0.058656,0.153568,-19.843458
1.449446,8.881821,-10.648468
0.208384,-7.438686,-12.286742
-0.107420,-9.099828,13.643439
0.425929,2.606824,20.354212
-0.150594,-4.763390,-20.155074
-0.054152,11.345855,1.083212
-0.302846,0.894260,-22.079708
0.154059,-9.830771,1.501844
1.983104,-1.370224,-19.787343
-0.912458,-2.675279,19.416619
-0.961471,0.655537,-23.396296
-0.890406,-4.977140,-17.265199
-0.516749,6.754579,11.972197
1.354347,-0.875896,-19.734734
-0.537662,-8.226716,-10.740787
-0.122361,1.702367,23.099018
0.053432,-10.500581,-3.259589
-2.557927,-4.028654,-13.788964
-2.187672,-11.928577,12.047504
2.362418,-6.418581,-17.716945
-1.930404,-4.989428,-20.097911
-0.820719,-1.683623,-19.730611
0.519447,-7.338430,-12.799725
0.502540,5.608689,18.180164
-0.214199,8.370428,5.291501
-0.585880,-8.642506,-13.668476
-0.271774,5.553200,17.173808
0.791956,10.507645,9.543566
-0.069810,5.542660,-16.733251
-1.706686,-1.472433,15.588701
-0.896407,7.253152,13.427645
-0.010816,3.677550,-18.561301
0.006742,9.777067,-2.971554
-0.523075,3.950353,17.420001
-0.186912,8.706890,-0.466840
0.061515,6.932953,13.745161
1.828383,8.687831,-10.743785
-0.650289,9.904102,-4.159803
-1.552460,-0.189141,18.953405
-0.206703,-3.751383,15.716896
-1.787108,5.448416,9.431383
-0.097698,-2.723789,19.751029
-0.672370,-1.502622,-19.349921
0.048819,8.065475,-13.733709
0.353168,10.925402,2.191294
-1.292229,-4.044915,12.264887
1.769190,-7.822755,6.382086
1.434323,-1.040383,-15.964805
0.737122,9.996796,-0.156992
-0.377842,-8.073925,-15.674481
1.060512,8.408189,-1.646910
0.632130,-2.835018,19.660398
0.242332,1.770180,17.469010
0.021010,-5.928294,16.162859
0.079730,-0.216734,20.238318
-0.809623,5.279307,-17.538963
-0.232168,-5.596211,-19.563592
0.783045,-0.320773,-13.141922
-0.148453,8.377908,-9.407443
0.647433,7.657432,-3.815251
-1.926833,-7.594134,-2.869182
0.134007,2.910867,-19.090307
-2.110112,6.724721,-14.725331
0.009309,-6.610088,15.144708
-1.068557,5.236134,-15.692468
4.729894,-7.898938,10.180994
1.098648,-7.791174,-12.483396
2.007313,4.033125,-20.092997
0.083422,-6.927101,16.756486
-0.237903,-6.067053,-15.937108
-0.886561,7.524580,9.352007
1.514358,-10.136549,0.890523
-1.168736,-10.606847,1.742530
-2.103472,-11.521112,-11.247354
-0.469158,-7.655335,-17.885296
0.001971,3.042153,-18.688406
-1.729574,5.175693,-14.384483
0.796724,4.646621,15.527785
-1.802649,-5.270001,14.476985
1.522009,-5.265637,-11.032878
0.333909,-9.563533,3.748846
1.254275,-2.412065,-20.611579
0.041907,-5.136037,-17.123568
-3.131520,4.803864,14.592026
0.869289,-2.708026,20.931818
-0.036311,-3.109909,-19.089924
2.989695,10.237330,2.167651
-1.239541,9.751862,11.156618
0.133236,-8.408969,7.070756
0.466338,-5.489658,-11.204553
2.568899,-9.836064,5.634402
1.511470,5.636116,-18.049878
0.319968,5.293105,17.360637
-1.005878,-7.231603,16.140368
0.581008,-7.473343,-13.147062
0.007699,9.804920,-6.739673
-1.598865,-7.537474,11.115098
0.602968,9.573276,4.084517
-3.303122,3.235881,17.486226
-0.039496,9.966543,0.533483
1.364417,-10.301361,-6.768396
-1.666756,12.701862,4.931753
-0.657661,-3.745848,-19.361900
0.123060,5.284970,-16.786768
-1.367479,4.670932,-15.452671
0.582652,-8.810922,14.892030
1.348472,-4.076880,-14.825339
1.074341,4.800825,-19.011725
-0.032935,-1.586401,-19.833571
0.753917,-1.926009,21.268255
0.080266,-9.868512,-2.691427
0.956702,-6.326770,-12.782288
0.859651,-4.825078,-16.131371
-0.046785,-7.670107,-12.887259
0.148446,10.419998,11.200529
0.177142,-9.414332,-7.018159
0.054641,-4.637863,17.703546
0.181683,1.604838,-19.832166
-0.014838,6.337777,15.053975
-0.486430,10.311352,-1.742067
-2.930301,9.978469,7.061041
-0.574742,1.223506,21.110564
1.336025,10.911962,-6.939455
0.281506,3.165754,19.393937
-0.099534,-8.495463,-10.512066
0.123951,8.387771,-11.609036
0.267743,-2.569863,19.995477
-1.044856,-9.911716,4.809250
-1.753411,-7.706066,11.701024
0.145605,-9.880062,0.601374
1.321406,12.068347,0.501712
-0.468606,-7.981464,-9.023280
0.178046,-0.465885,20.253453
-0.113559,-2.676182,20.752359
0.091284,1.963270,19.478181
-0.386600,4.403280,16.860616
-0.363032,6.688143,20.022196
-0.131070,-3.732767,-18.490235
-0.160688,-1.570132,20.016106
-0.386557,7.586422,-6.496927
-1.282119,-5.444004,11.003179
-0.612838,5.588357,12.340445
-0.907377,7.169848,16.233178
-2.330224,-6.703427,-6.217671
0.496468,-2.004264,-20.125796
0.410920,8.080032,-12.475809
0.381106,-7.594161,-14.907917
1.566708,8.166528,11.409181
1.829728,-5.300044,-12.336764
-0.101309,8.216620,-11.223638
-1.407094,10.170243,-10.671925
-0.374946,7.940441,8.913097
0.342024,-4.561230,20.765876
-0.131371,-0.947437,21.166744
-0.046196,-0.526122,19.887173
0.531136,9.791597,3.262628
-0.857835,-9.490522,-6.074720
-1.159399,-7.120033,6.036964
0.036957,-9.540292,5.465142
0.625607,-9.457455,2.059423
1.879552,8.064156,6.097249
-0.065721,-8.904434,-8.795162
-1.563203,-8.206892,-8.788049
-1.647025,10.201866,8.280509
-0.384413,1.439930,-18.774206
-0.391947,2.067573,-19.158122
-0.036021,5.414798,16.818874
-1.261312,10.996351,-1.774727
-0.163074,-5.824123,18.481062
-0.000513,5.820735,-15.539487
-0.635108,8.862277,-11.757267
0.187770,-2.856580,-18.411832
-0.043988,10.053719,-7.480638
-0.410772,7.679341,-10.006799
0.105523,-4.601516,17.016190
2.643823,-8.110364,-12.093025
-0.562224,-9.003523,-4.128672
0.063198,6.558202,12.573845
-1.000211,-5.506953,-17.887727
0.605562,-9.035380,-1.342337
-0.848045,0.385831,-22.494634
1.445704,-10.657182,6.414622
1.598029,-3.223338,15.729294
0.106864,9.402944,-5.966977
-0.687429,9.266680,2.507172
1.076595,-9.295237,3.296903
-0.612792,-10.001128,-3.920319
0.029007,9.446784,3.625129
-0.009190,-7.358615,-13.693159
-0.117967,-9.936698,4.170026
-2.308821,6.360658,-6.462446
-1.148598,6.057778,-18.978580
0.110592,-1.392271,-17.973914
0.020709,-9.597011,-1.461479
-0.491643,6.713415,15.366093
-0.000720,9.571268,4.775821
-0.001735,-1.632440,-19.701379
0.129050,1.332275,-17.433336
-2.054454,6.011776,18.378002
-0.295368,-9.330765,-11.184271
0.457801,8.625270,-12.170463
0.573695,-6.395750,15.824155
0.433292,7.080358,15.195119
1.870399,-6.601983,-11.376894
0.716139,9.716352,-5.612540
1.229130,7.148689,-17.535832
-0.089631,4.557080,18.653806
0.439882,8.256968,-7.433886
-0.037159,-5.110995,15.911526
0.102549,7.698982,23.999768
0.025816,5.786129,15.856321
0.154346,6.802554,14.761727
-0.883008,-2.917422,17.059556
-1.812329,-11.609223,16.082290
-0.071080,-3.425077,18.865168
-0.047475,-9.181602,-8.253002
-3.731435,1.682255,20.705397
0.393119,7.025548,13.696158
-0.120426,-1.093326,22.662859
-0.698031,-7.906946,-3.284098
0.686160,5.955706,-18.799882
0.045093,9.504412,-7.874385
2.888816,2.584322,21.887763
0.048763,-0.378936,-19.081661
0.153875,-8.574154,10.206870
0.312404,4.432128,-15.351444
-0.387561,-8.544865,8.399720
-2.379039,-8.309041,4.099081
-2.851397,-7.512941,11.116474
1.848649,2.515335,-17.795496
0.674656,1.025062,-20.609589
0.223158,-11.852322,-3.602364
0.393909,11.281876,-0.408374
0.976032,-4.160721,-15.298241
1.372263,2.327158,22.785607
-0.579807,12.106743,-4.886893
-0.241639,0.275028,20.283629
-2.360174,-7.324703,4.358422
1.089577,-9.731304,-8.105717
0.914288,-2.530023,-18.603973
0.909383,2.400672,19.748231
-0.190258,-8.607703,-10.343937
0.053150,-9.166718,7.199917
-0.055169,-2.547701,-19.245720
0.015855,9.940017,-0.747153
1.648180,13.127327,5.113809
1.602597,-5.350702,17.352563
-0.272387,0.005141,14.997066
-1.220328,-0.679652,16.570529
1.423250,-5.422554,-17.688802
-0.677720,-9.618274,3.413872
-0.775375,1.589180,20.302209
-0.240950,-6.574678,-16.250261
-0.315953,-0.211898,-19.485428
-1.561514,9.696934,4.385379
-1.011789,-5.318113,16.959024
-0.416440,-1.062296,18.358622
0.239957,10.154536,3.078354
-1.433809,-10.157756,7.731449
0.674697,-8.947365,-5.638022
-0.380384,-1.263313,-20.243015
-0.483694,-7.240741,-14.842582
-1.185812,-5.588684,15.438981
2.245174,-12.435853,0.254922
-0.154830,7.554778,12.055668
0.418989,3.068533,18.229467
-0.889992,6.367600,18.773757
1.923317,-10.436471,-3.579512
0.194719,-7.799958,-13.139991
0.807593,-0.824759,20.797896
-0.316866,-5.028575,18.278206
-0.015095,2.267995,19.244194
1.850435,9.572577,8.367042
-0.569327,10.786796,-15.543654
0.191134,-3.076507,18.902719
-0.563520,-1.612961,-17.883530
0.956548,9.904880,-6.807039
1.138790,-10.701314,9.616263
1.095262,9.668915,8.027453
-4.200536,-2.627467,-18.495756
-0.302532,-6.800468,11.730455
-0.119382,-7.183684,14.291310
2.714628,2.586682,-21.472632
-0.002936,4.124874,-20.388781
0.009577,-2.971838,13.597097
1.035353,-2.797341,-17.988875
0.229379,8.963835,3.264869
0.532654,4.285266,17.576109
-0.103860,-7.283122,13.413249
1.390649,-7.473517,-13.011424
0.021860,-9.356396,-7.097873
0.935741,-8.866570,0.272062
-0.606143,-7.114915,7.309017
-1.145076,-10.366299,-2.916891
2.656705,1.258575,18.541160
0.631486,-2.355148,22.357922
0.403693,10.825456,6.620519
1.079508,3.479713,13.687358
1.591786,9.248419,9.742494
-1.109900,-7.948112,-10.701601
-0.072778,9.728290,-7.429018
0.628019,7.203283,-6.255941
-1.228961,-8.535922,-0.331277
-0.363299,-2.743122,-19.334163
-0.340716,9.071302,-9.330333
2.965644,-9.640575,7.527168
-3.908454,-1.490532,-15.789944
-0.299938,-7.448010,-13.218366
-0.024890,-4.552415,-17.904488
-0.934614,-2.009824,-18.956358
0.994106,7.839991,-6.477946
0.162593,-8.654721,-2.333980
0.646519,5.497822,16.170872
0.137583,-9.226098,-3.644122
0.220644,8.808439,-9.438724
-0.894269,-11.510678,-18.037124
-0.754980,5.812075,-16.487893
0.874675,8.399940,-5.467675
-0.784842,10.212806,13.047767
-0.468589,10.965186,4.043596
-1.679358,5.642815,16.444996
1.086587,7.528993,2.323518
0.414929,9.865438,-1.303128
-2.151898,-10.774421,9.314368
-0.318145,8.603008,11.516061
-0.650615,-3.822124,20.186101
-0.151647,11.696013,3.861751
-1.819250,7.901240,11.658243
-0.142188,-7.744464,-7.267839
3.776381,6.842083,8.143425
-0.237138,-6.689708,-13.162888
0.263559,9.854533,-5.088251
0.849260,10.460128,-0.370505
-0.346255,5.356474,-19.518409
0.734907,8.382861,6.682714
0.735515,9.014008,-2.364216
1.368019,3.443352,19.407098
-1.684865,6.415939,8.262058
0.173663,-9.699368,-2.091329
-0.009902,-9.888915,1.576617
-0.167264,-5.962682,16.350432
-2.784601,8.837885,-0.044605
1.321972,10.726950,6.026881
-0.678540,3.519667,-14.608976
-0.183146,-9.048986,6.701778
0.342426,5.649374,17.574363
-0.236996,2.444765,21.877806
0.309931,6.901108,-14.689831
-1.810788,-6.276121,-17.258182
0.860543,-4.217178,16.057675
2.723286,-5.947634,-18.671111
-0.477028,8.501468,4.896924
-0.607599,9.271175,5.373236
-0.314273,9.502251,0.324895
-0.075446,2.153130,19.580995
0.023027,-6.351772,15.060207
1.603994,3.919998,14.649587
-0.519071,7.500748,21.039430
0.027770,7.803721,11.875828
0.245789,-3.426988,-20.538600
-0.669585,1.509702,-20.703145
1.264618,-8.657738,-5.048944
0.431929,-5.704254,-16.488855
-0.375908,-3.324172,21.187654
0.115854,5.387108,16.822815
1.276838,10.762568,-4.472929
-0.005425,-7.084088,-12.053067
-1.145878,-0.663201,19.330550
-1.593350,11.111382,4.728849
0.147909,-9.794581,0.676161
-2.626816,1.693355,18.690986
-0.404611,10.172632,-1.922207
2.771277,-7.911160,1.420201
0.041776,4.583474,-19.674510
-0.349702,4.635131,15.563289
0.767626,-3.781385,-9.299435
-1.096346,-2.517138,22.903556
0.256540,-6.170847,-15.520352
-1.126134,-7.574899,5.022463
-2.375673,2.281023,-23.183234
0.742247,-9.950485,8.002142
-0.060068,-6.943891,-14.315744
1.620597,-1.752926,14.680981
0.005332,0.377897,-20.014366
-0.455468,9.941290,2.342410
2.412928,-2.932243,-19.536485
0.415236,-9.732407,5.512148
0.038609,-9.615648,16.804246
0.275040,4.047956,-20.427086
0.338472,-7.394989,-20.506077
-0.266963,-8.798528,6.845789
1.119521,-7.668520,3.772691
0.334376,-3.387006,-20.441454
-1.332120,3.002413,20.672881
-0.577729,-8.834819,6.071444
0.024501,-9.574169,6.017545
-1.092043,8.544190,-6.770549
-0.050822,-2.727578,-19.137046
-0.022323,-8.417959,8.478314
0.094526,-2.813027,-11.290622
-0.041874,-2.027692,18.908745
-0.728137,4.004261,19.355500
0.582630,9.665902,-7.752236
0.723576,8.592908,-14.297422
-0.193793,5.379581,16.979430
-0.194531,4.324071,18.401708
0.607865,-8.816772,-11.534570
-0.012226,8.068876,10.823276
-0.232219,-5.256875,-15.551611
-0.180905,-8.000902,4.591325
0.670067,7.985225,-6.029326
-0.231595,9.338813,6.495820
1.557194,8.258009,-4.272267
1.111599,-6.977678,-21.900675
0.480963,8.882395,-5.846846
0.366633,4.500257,-17.317365
0.056695,4.080791,-17.086567
1.914534,-5.552016,-16.518653
2.582127,5.490795,-6.832489
-0.368313,2.834145,-17.908758
0.734320,10.766167,-6.601197
-0.107655,1.073925,-19.931007
-1.412660,-9.445655,3.539920
-1.336836,-7.427546,-7.948048
0.472120,-10.237051,2.144672
0.153956,6.096521,-15.715914
0.745591,7.445893,-13.184143
-0.512375,-6.607089,13.118018
-1.250419,-7.755827,16.641611
-0.865321,0.700868,16.437982
0.074894,-8.218391,9.267372
0.911395,-2.652816,18.559172
0.767701,10.379425,-3.202878
-0.073056,9.579829,5.678011
2.046175,-6.553362,8.952143
0.003167,-9.019685,-8.497740
4.540054,7.929104,-13.964429
-2.622778,-9.938973,8.901873
0.529010,-3.144458,-18.127248
-0.223238,-7.794217,13.318014
0.720126,-1.404471,21.458948
-0.097502,-0.813816,19.907468
-0.059438,-3.152384,-19.584072
-0.329840,9.959621,-0.173343
-1.074073,-8.483814,-0.107577
0.299974,-4.593594,-16.622525
-1.017510,-2.020037,17.742795
-0.173764,9.659286,4.187826
-0.014147,7.685922,-12.558124
0.379664,2.646067,-21.318677
-2.567578,9.381526,-11.542613
-0.556001,-10.050722,-3.988644
-0.131038,7.798558,-11.136401
-1.955655,-8.642254,-9.786326
0.906182,-3.210867,-20.393278
-1.822371,-9.219755,0.790933
1.729858,-2.334417,21.513621
-1.064192,-9.335178,-11.507431
1.486837,-6.127312,-17.864619
-0.085554,0.876985,18.174187
-0.936002,7.717445,11.436961
0.976136,3.937877,18.340784
-0.652858,-7.079103,14.765776
2.960897,-8.018825,-6.359159
0.825432,-6.189722,19.324090
-0.578781,4.929892,18.370316
0.312413,5.352889,-17.834378
-1.218816,-10.798264,-4.623527
0.030410,-9.088743,14.231089
-0.038774,10.453061,-5.049625
-0.002261,4.516211,-17.818947
-0.040001,-8.740163,-8.887452
1.607954,2.119628,-23.165972
1.251217,-10.345084,4.835739
0.036870,7.110804,14.247327
1.155585,-8.665892,-13.983248
-0.285647,-9.041029,-6.582084
0.186870,-10.180480,-1.966335
-4.637798,-7.406742,1.315078
0.962725,-2.241854,-18.753468
-0.326790,-3.384102,-19.572052
1.282797,7.495953,6.912928
0.779939,-9.891704,-2.047318
0.291479,2.332854,19.910274
0.191878,-9.868095,2.182295
0.034629,-7.174022,13.831831
-0.579279,6.287823,10.044486
-0.069544,9.287399,8.990826
0.198938,10.021705,0.461794
-0.334510,-7.276840,-14.126898
-0.816652,-8.892579,9.835522
0.087040,-5.173528,18.128779
0.877032,-5.276365,16.082309
-0.052046,6.569054,11.975404
0.901210,8.287829,-14.039340
0.202339,8.958792,-7.136710
-0.191209,6.487256,-16.044001
-1.800358,-8.745439,-11.737594
0.057423,-8.167389,-11.508623
0.348226,-8.383508,-11.983759
-2.650595,-9.408822,2.653498
0.047192,10.342981,-1.866526
3.273844,6.962677,18.984518
1.390196,-4.150201,20.631582
-3.324733,10.960060,-0.132816
1.688884,-11.097486,1.246251
-1.410798,-5.780573,21.147738
0.227317,9.194457,9.806059
0.363165,-1.717108,20.299189
0.411257,7.877536,11.454709
2.432989,-10.930152,-3.551734
0.499052,-0.956807,-22.248702
-0.005961,9.362101,7.330998
1.271052,-12.550354,4.608904
-0.089311,1.045142,20.697795
-1.020194,6.337635,-18.778450
0.927855,6.777479,-11.095615
0.436256,8.302010,-10.066145
-0.729932,-4.702485,-19.547003
0.104558,-10.822279,2.536843
2.124578,3.029883,-17.425286
-0.375556,9.200984,6.917141
-0.408563,-9.877718,-1.196519
1.229210,-9.587251,5.648382
-0.063569,12.164655,-8.715762
-3.708952,-0.422438,20.037033
-0.038782,-9.691306,-5.023120
-0.010144,-9.276786,-6.598506
-0.013933,-8.263058,-10.678365
1.291654,-7.313306,-20.337495
-0.052044,1.517520,19.799155
0.996171,-4.564349,-13.022749
-0.122986,8.518312,6.760979
0.274885,9.166784,-8.971180
0.032562,5.834140,-16.759899
1.189708,9.184552,-3.245720
0.009406,-9.980045,-3.374255
-1.232044,-9.825696,4.356293
0.241007,3.040360,18.226959
-0.117452,8.316849,11.956829
0.554555,6.542773,-13.120112
2.722321,-0.322575,-18.407040
-1.667155,-1.209601,23.169469
0.351161,-0.487545,-19.305948
0.485473,-4.166388,-19.583547
0.543308,5.966721,-15.339086
0.628864,-8.529580,8.182745
0.154660,9.809485,-0.961329
0.005909,9.023141,-6.864522
0.275658,-8.982602,-9.555991
-0.874318,1.670969,-17.732939
-1.495595,9.767594,4.958051
-2.498275,-3.397939,-25.753243
-1.758798,-5.021242,-14.793242
-0.114742,1.950659,-18.361471
-1.405383,-9.142088,6.462051
-1.770304,-7.069826,14.949829
0.317871,-9.611535,8.321734
-0.155694,0.706758,-19.971974
-0.674687,-1.864013,-20.462870
-1.665953,8.562837,-12.988974
0.914646,-8.047154,-12.871672
-0.375239,9.277610,8.670194
0.315078,7.287821,14.048748
-0.478451,-9.949010,-0.314591
0.155001,-9.457401,8.816416
1.330293,8.750284,5.595190
0.006465,-8.566479,9.070315
0.319100,-10.660142,14.119834
0.075505,-10.949002,-4.428857
0.243761,4.759488,17.836311
-0.083893,-8.320870,-10.408237
0.592425,-10.563669,8.052911
0.566601,6.359625,18.709738
0.225048,-5.488477,17.215419
1.137009,-3.501172,-16.085384
0.584627,-6.842398,-17.188260
-0.029170,-8.817127,10.040047
-0.042550,-7.254643,-13.812359
-1.621964,-10.205730,-0.785663
-1.544979,8.161784,9.118122
-0.762190,3.946671,-18.077755
1.500665,-6.481811,-12.106946
-1.256157,-7.352394,4.442186
-0.023287,-8.490643,13.517737
-0.020376,5.110868,-15.796364
-1.794949,9.134125,-7.512513
0.802814,-0.941412,-19.672957
-0.863697,1.594053,20.525819
0.520379,-9.960044,-6.593593
0.500612,-10.909913,-4.851133
-0.244630,-4.500792,17.003417
0.673301,7.794978,0.115068
-0.483032,-7.102470,12.705470
0.926926,5.420735,19.265722
-1.106769,-10.454049,2.283306
-0.063863,-0.494364,-19.965639
2.130726,10.195917,-8.367764
1.616344,-6.944210,-11.280673
0.652207,3.810177,-17.399431
-0.694514,8.221582,10.051822
0.034903,4.544470,-17.621482
-0.118864,-9.926265,5.077571
0.128298,-4.846503,17.749473
-0.372904,8.006605,-9.301368
-0.523194,2.611537,19.584364
0.004733,-5.309370,-17.420287
0.448071,-4.875251,-19.041759
-0.050461,-4.623419,-17.552924
-1.491495,4.966499,-13.322056
-0.166843,7.364173,-19.838261
0.212541,5.593910,16.201254
0.048899,-10.042307,4.909920
-1.899474,-8.471516,-18.169444
0.313071,8.269833,-6.851561
0.077164,-11.106747,5.246024
0.228499,-12.623225,-2.895189
1.366430,-2.331689,21.006649
1.284541,3.670912,-16.786676
-0.191212,-10.874686,-4.160437
0.266585,-7.115860,13.899495
0.356974,9.404562,-8.090251
-0.647133,9.069455,-7.757216
-0.685181,-6.653010,9.063871
-0.487338,8.498383,-2.980850
4.010970,1.395132,-21.181405
-0.961513,5.086486,-16.458182
1.269826,4.767253,13.241811
-0.121015,-9.747318,3.922598
0.020594,-7.602626,-12.990741
-1.341354,0.341328,18.059268
-0.119058,-2.897615,-19.974567
-0.096535,-7.297418,10.524852
1.133865,5.231965,23.906028
0.047189,-10.137060,0.232433
-1.174071,6.374325,18.440642
-0.018363,-2.594939,-19.224585
0.139475,4.193811,-18.245563
-0.087726,-2.615871,-19.409385
2.484252,10.931152,6.015519
0.885315,9.124166,-10.045399
0.130134,-8.872438,-9.130133
0.197596,6.475899,-12.411031
0.725857,8.081727,-11.860340
0.505863,0.288053,-21.941519
-1.256752,7.830471,10.720717
1.165460,2.277234,13.554276
-0.253059,3.049826,-17.938361
-0.006702,-7.885448,11.039848
-0.508147,-10.180242,-3.263865
-0.288207,6.086826,-15.344174
0.662463,4.159420,-20.942936
3.316191,-10.932982,-1.807070
-0.118424,-6.912430,15.970254
-0.255001,-7.642477,12.445013
0.513637,-8.278647,10.959801
0.300716,6.235574,-20.479761
1.629874,8.382944,-9.269610
0.364888,1.184103,19.825286
0.159808,4.907317,-18.787431
-0.000571,-8.655606,-10.453475
-0.867173,-10.102629,-0.304642
-1.780228,9.176482,5.127470
0.775825,11.551502,11.075467
-0.478953,8.670371,-13.112361
-0.160356,9.546907,0.145933
0.106334,3.335906,16.237344
-0.556251,-10.241238,-11.349732
-0.202802,7.645728,11.987419
0.085950,-5.307687,-17.188411
0.219671,8.227343,-10.207625
-0.677924,8.369185,-11.854908
-1.979863,-11.498967,-6.690698
1.178044,-1.323690,-20.265389
1.544391,-6.393672,20.671401
-0.013295,-4.975516,-14.671428
-0.956689,-10.716132,8.065523
1.864871,-6.506728,-4.927096
2.743532,-8.067035,-8.784349
-0.051757,-9.923458,2.126397
-1.454075,-6.285676,-2.938376
0.562135,-1.072215,-20.591957
-0.375401,-8.555438,-11.090470
2.087953,11.735431,4.745294
-0.445256,-7.772536,12.976719
