a,b,c
0.311635,-5.769174,-9.076700
-0.712837,5.108818,8.704940
-6.682028,-0.347484,-14.031453
6.013605,-8.093118,-3.805126
-7.967730,4.855373,0.701748
-15.437378,9.598980,-8.231002
-11.444791,5.136852,-12.947654
2.238490,-5.897042,-7.379230
7.678495,-0.974183,14.883553
-0.007022,4.788425,9.564966
-12.591262,5.477677,-14.221968
-11.980283,6.785329,-10.777058
8.878440,-3.487786,16.944670
-4.542838,-2.689332,-13.578234
-10.683531,10.112201,-2.516062
13.063817,-9.156088,6.094371
8.058821,-0.055940,14.705887
-4.137003,0.637908,-12.609384
-6.503051,8.825841,2.497162
-13.254031,11.430490,-7.334472
10.857089,-3.239636,15.503801
-7.414992,8.275862,0.402094
12.286576,-8.735945,7.212740
13.501885,-2.798902,21.098317
8.659382,-1.410810,14.419695
7.676531,-0.282642,14.324738
11.756840,-8.220138,9.722425
13.383048,-14.308465,3.586155
13.671084,-8.619160,10.317087
-2.473117,-3.401717,-11.607245
10.755223,-8.267920,16.168913
7.051002,0.380392,13.683430
15.392731,-8.363454,14.419831
-0.019104,-4.641952,-7.228019
-14.061050,10.694538,-8.791504
-8.387665,8.991132,1.071654
15.656279,-3.647162,15.351785
-12.562286,6.140438,-12.989986
9.765215,-9.015809,1.037185
-11.503403,8.280170,-7.383679
8.189728,-8.754858,0.032424
3.916375,-8.491747,-2.013627
8.014365,-10.615049,3.352821
-11.469676,8.841155,-10.802990
-13.631642,8.003008,-13.281237
1.697970,-6.551988,-10.377510
-3.770269,7.919981,7.117698
-8.161232,2.976288,-13.297985
15.329528,-5.128922,16.284422
-7.680048,9.313589,5.006502
13.269650,-6.738951,13.786317
3.773733,-7.909392,-1.190796
-1.433659,-3.059245,-12.254540
-10.949783,5.124167,-14.394094
12.971519,-4.376040,14.462807
-4.153563,-2.417328,-12.571008
7.890951,-8.475684,-1.328918
-12.018025,4.679993,-14.510558
-3.800871,6.886299,6.123291
0.132217,8.145735,11.611364
14.420340,-8.282925,7.467041
9.814739,-5.177186,10.092267
10.460018,-6.790163,11.000694
-9.036183,3.230065,-15.881987
5.030193,-8.001953,-3.910361
12.488163,-6.224866,14.852718
-8.802581,0.873001,-15.136309
-13.130288,6.143242,-13.026233
-1.349735,3.961820,9.908713
12.404194,-9.872943,8.097871
12.315553,-7.105364,11.669697
-1.172638,5.903544,8.741941
7.584345,-10.304860,-1.139601
-0.326428,-3.635771,-9.948490
-13.327829,5.651874,-14.210757
-7.803937,-0.202096,-14.560984
11.365007,-9.662658,6.962135
5.812015,-6.878761,-8.869012
5.415632,0.914743,13.125241
11.409460,-3.751475,14.059003
9.799977,-2.606180,17.057569
2.374694,-4.482265,-9.985094
-6.030195,-0.690163,-14.024872
14.678579,-6.944076,13.046227
13.650418,-9.656363,8.938709
12.063401,-4.912798,14.346491
3.620793,4.826327,11.342935
-14.337586,11.992864,-2.981463
13.754738,-8.224488,10.487097
-11.760380,4.510190,-12.809821
-7.201954,9.509965,1.746378
10.737140,-9.580437,-1.102964
2.858839,4.500300,11.432492
-14.255039,1.613250,-12.681970
9.885438,-8.645485,3.387502
11.842513,-9.632481,4.778212
-13.367563,10.691751,-13.495509
-14.969436,9.544219,-10.841626
10.061728,-6.507206,7.080314
-10.369901,4.821633,-14.202595
-0.658447,5.040520,8.076010
10.644086,-2.646756,14.396698
11.300633,-9.395738,4.121372
-5.256011,0.281896,-14.120177
-1.598544,-3.857066,-10.976799
3.760725,-5.377907,-6.041585
6.840222,-7.583711,0.331449
0.747455,-6.701953,-8.473768
13.712385,-3.570200,12.314255
16.111322,-8.601749,13.124687
1.074322,5.279259,11.496086
8.684673,-1.522972,11.084878
4.473381,3.979306,12.130013
-5.224963,-2.471474,-12.063176
-8.243961,8.913347,1.557107
-6.153042,7.306182,0.422221
1.805149,-6.399496,-5.501813
-12.217267,4.373774,-14.597090
-9.471133,8.930501,-0.059115
10.208733,-6.959010,-2.397486
-12.635421,1.663991,-10.217499
-6.529532,-0.759176,-13.677604
-10.435447,2.916626,-14.962972
-12.590707,4.355827,-13.665917
-6.269224,8.048713,0.576661
1.437316,-4.883425,-7.379999
9.378987,-1.294063,14.230289
0.737673,-4.844303,-8.626008
-9.081533,9.165630,-0.493738
-8.784036,-2.257590,-19.400445
-13.432607,8.867361,-6.865552
-5.861980,8.005635,1.663284
4.771015,1.936054,15.768663
-1.271724,5.649866,10.162051
7.962821,-2.839360,15.284993
-0.236260,4.969214,6.206145
-3.880612,7.287954,5.569897
8.366454,-11.722336,-0.256069
4.597608,1.684555,13.518760
14.297699,-9.710527,11.126190
-1.425268,6.408994,10.422392
3.925582,0.168579,13.646073
-2.358530,-2.835155,-9.960805
5.665843,4.364501,8.731545
-6.703448,-0.230268,-13.156018
-6.501306,8.441479,3.089668
-3.167539,7.663094,6.443329
-15.028601,9.846283,-9.325871
2.150794,3.850940,9.798748
-4.090469,7.287754,4.188023
12.702294,-3.261452,14.777627
2.246149,0.400030,10.346953
1.954678,-5.653360,-7.918353
4.340782,-7.124750,-5.538231
12.776340,-9.536775,6.980921
-4.832099,4.050391,6.790388
1.323586,6.023654,10.728564
-11.364900,6.763743,-7.166693
7.362083,-8.388680,-1.503757
10.061401,-1.863587,15.368349
13.612285,-5.820756,16.294046
-11.886970,9.703969,-5.295793
-10.620606,0.361455,-15.085939
12.684538,-7.590315,7.606817
-8.649339,4.074138,-17.320259
0.112775,3.717319,9.091271
0.086700,3.984639,9.965474
-3.160336,6.017021,6.656188
12.285989,-5.141876,14.514565
12.172747,-9.239233,5.797948
9.529054,-1.200534,11.845059
11.179990,-2.358692,19.199809
5.334492,1.262385,13.110442
-12.386211,4.725401,-16.058988
-14.751721,7.461126,-12.572434
0.363028,-3.245766,-9.559328
-8.803199,1.981402,-14.939382
14.982555,-9.529271,12.034291
9.496743,-1.938964,14.767998
-5.718250,9.517247,3.767480
-5.677632,-0.708653,-12.756295
12.344181,-7.649569,12.826859
-1.613461,4.769071,11.091271
3.814240,-6.656501,-6.128249
10.144995,-6.852636,14.465167
-4.942089,7.152750,5.635154
5.431372,-3.899989,-5.251064
-14.616314,9.641670,-10.074616
8.597348,-2.330811,13.582181
-4.427411,1.090639,-8.976422
15.377186,-10.043508,13.956394
-8.118926,1.230579,-14.546313
5.122519,-7.474842,-1.326246
-17.799612,7.664644,-13.142916
9.146421,-8.806206,-1.546312
-7.269244,0.102608,-14.153067
11.452027,-4.981880,8.078504
-13.465321,6.926941,-13.092757
-2.055802,5.543077,8.340956
-10.438290,6.165952,-15.783461
7.195725,-8.048830,-2.951918
14.433786,-11.986108,4.779528
-14.784016,9.691026,-11.011099
-10.980074,2.131014,-18.713534
7.318726,-8.325590,-1.212838
5.817648,-5.623563,-2.970393
-12.275716,4.778732,-15.997099
11.893036,-5.777432,16.227569
6.607416,-8.298846,-1.649674
7.219420,-8.372294,-2.379249
-8.089791,7.224947,1.546442
-11.882720,4.526748,-14.559475
8.443314,-8.452959,0.047678
-6.526388,1.951207,-9.433941
13.253811,-7.682626,11.267993
11.083488,-4.267750,15.815887
-8.001705,9.416433,1.081567
-11.913533,10.976797,-4.044201
9.397231,-2.202617,14.970605
10.696761,-3.380876,15.215363
-4.345546,-1.627748,-13.770183
4.517741,1.763341,12.598843
-8.770261,1.524474,-13.794918
5.607248,-6.984980,-2.212750
-6.234581,7.779970,1.080577
1.063212,3.906206,10.633621
-4.562719,7.967557,2.138096
-11.533492,3.389505,-19.622769
-6.538054,8.191188,1.863378
-12.800573,9.017048,-8.666950
-12.713511,8.453846,-8.689416
-7.885407,3.081230,-15.351958
-4.663840,7.659445,-1.755172
-13.129429,7.613474,-9.926971
-7.499974,9.867390,2.531874
-13.717083,7.287849,-12.535503
4.566725,-8.418850,-3.466270
-3.714074,-3.193572,-9.804784
5.156879,-7.224845,-5.552293
-12.406812,9.405623,-6.464248
-10.774332,9.855704,-4.074030
10.606125,-9.118982,4.511411
12.846070,-11.551368,6.340662
10.148151,-5.588963,11.714340
8.967641,-8.518122,0.674356
13.864650,-7.347338,10.300439
-5.083260,8.499043,4.528464
0.543361,4.445179,10.196245
9.516666,-5.988839,0.917129
-2.656487,-3.178431,-11.679339
-8.925951,12.967582,-5.536902
7.499055,-11.341792,0.182859
-10.684006,4.298784,-14.357474
11.327923,-9.784308,3.756944
15.254207,-7.609212,13.129610
13.477916,-7.243368,12.761602
-12.044879,4.386809,-15.137825
-3.655329,6.477635,6.634132
2.040171,-6.336066,-5.369570
-9.350503,2.678428,-14.244070
11.823535,-7.939297,10.821008
-0.543721,4.927739,9.289329
-10.943488,9.300558,-3.243420
-14.841364,9.123379,-12.574961
-12.533969,8.390170,-0.584865
0.320478,-5.741601,-9.174244
-10.111145,8.823813,-2.181549
-4.947236,-3.803164,-11.633835
-11.921108,5.261302,-16.038157
2.385626,-7.625062,-5.011758
16.273791,-7.574247,12.209517
-5.269356,-3.097103,-13.540342
-8.876084,2.861223,-16.490233
11.766760,-5.530441,12.729299
4.428158,0.708642,13.081605
11.565321,-2.837586,14.527062
11.768313,-10.076566,5.342068
0.407433,-1.252232,-10.572288
15.496256,-10.017556,8.481101
10.217726,-3.222697,15.726399
-13.465607,9.721660,-8.425131
-0.295474,-6.470211,-9.874922
12.537247,-10.782585,3.418094
-6.876620,8.626066,3.615215
-13.386209,8.948949,-8.867737
-3.038248,-2.890959,-11.738410
-15.078555,10.207045,-14.566881
7.506332,-7.674491,-4.089969
7.152530,0.016006,14.226464
-5.663145,-0.345788,-15.484622
-1.564811,-4.023756,-10.320193
2.207183,-6.006961,-8.160166
0.253767,-8.468053,-2.515177
-11.113211,5.398403,-14.317789
-12.137861,4.050089,-15.195173
2.965166,3.548191,9.178322
2.452315,-5.392070,-8.219327
12.690217,-4.887203,14.731592
4.872147,-7.178243,-5.187827
11.635647,-9.370206,4.426996
4.214197,0.457534,11.081300
2.851721,3.148295,12.208664
-2.900080,6.659831,6.922686
-7.215325,-0.365268,-14.157655
8.976773,-9.751328,0.900846
13.868388,-9.433919,8.607821
13.065016,-8.293658,6.911619
5.759221,0.352870,12.380321
-11.521363,10.805806,-4.134744
-7.609178,8.486324,1.147275
-12.985892,9.545365,-6.307427
-6.110155,-3.118000,-13.055236
-4.911670,-1.570436,-13.136482
-4.962520,-1.362269,-13.694253
3.138209,-8.924110,-3.620018
-4.660549,7.548957,5.635239
12.518016,0.496175,16.206848
16.064586,-8.717197,10.524189
-5.958386,5.134491,8.326407
5.655919,-6.687819,-7.130451
15.084817,-11.843494,10.715042
3.624099,3.012496,12.591238
14.347272,-7.669025,12.266999
5.284798,1.707626,12.751078
2.897554,-4.480864,-10.465587
-14.180831,7.111064,-15.636690
1.762658,3.793761,11.130720
8.103422,-9.055836,-5.717984
13.390609,-6.262044,14.525062
-15.311641,9.804444,-7.953812
-9.037666,8.835428,-3.188042
-9.187263,9.180892,-1.321509
-11.950461,2.894057,-15.923015
5.368361,-7.990762,-5.558477
-11.210433,9.244736,-10.305127
1.294062,3.577905,10.870602
2.222518,-6.458681,-7.246637
7.780812,-7.454821,-3.035649
-9.907772,10.972644,2.320452
11.026200,-9.433271,14.312713
-0.144166,-4.812352,-9.796690
-1.313504,-3.991785,-10.580146
-4.373846,-1.958539,-12.622972
-10.259458,2.764730,-18.864418
12.658901,-5.622734,14.228465
-6.496269,1.962131,-12.056789
1.585891,3.343224,10.227190
-8.853124,9.284840,0.038775
-13.096271,9.497768,-7.294693
-4.432193,7.998080,3.562652
1.083449,-5.522341,-8.906002
5.358065,-8.823924,-3.235587
11.298524,-3.888075,14.097877
5.120635,1.480655,13.554936
-10.557962,9.104923,-4.569744
-10.348954,7.735511,-13.393850
14.738076,-9.640994,15.195630
-12.474010,6.344393,-13.312716
-11.343253,4.073905,-15.995114
-11.852759,9.453048,-6.429346
8.717599,-7.994725,-0.440845
-3.807608,6.963206,5.847217
-7.580122,8.307541,1.437109
-3.192688,-2.619299,-12.450948
-12.961828,6.442080,-10.416540
-0.947561,3.861983,10.315628
-17.701700,4.653605,-18.601363
-9.360946,0.411054,-12.623390
-12.967695,7.344435,-10.902294
6.418475,-9.185664,-1.318230
11.142958,-10.876696,5.843437
8.963581,-8.969687,-0.965825
-13.654031,7.024700,-12.791579
-13.470367,5.128490,-14.659693
-12.624231,8.927580,-2.395441
-5.288966,-0.464447,-14.250766
2.437434,3.044849,12.090282
7.146611,0.385683,14.119354
2.787642,-6.846777,-6.682917
9.133412,-9.140405,-0.478990
1.700227,4.855321,9.120218
8.906680,-8.730115,0.333736
13.179336,-11.600639,2.200095
0.747432,-5.772713,-10.277074
10.466885,-2.609938,14.982612
-4.221130,-2.133763,-12.458107
9.284780,-9.331800,-1.871314
10.731017,-1.619095,16.524041
13.456470,-9.247426,7.742945
-8.798526,3.785686,-13.436707
-8.788289,1.557573,-16.215315
9.612960,-9.244214,0.825003
-6.818392,-0.260676,-14.030484
1.796825,-7.623242,-6.786940
2.328168,1.371830,12.034930
-13.875520,8.148906,-9.166659
-4.910250,0.714885,-12.892726
4.574818,-7.219762,-1.521419
11.826514,-10.181866,3.359158
-12.248116,8.659116,-7.116872
-9.249683,7.396955,1.679391
-12.266292,6.465254,-14.010518
12.576730,-6.355036,15.034480
-0.728794,-4.095246,-11.209218
0.736290,-5.322490,-10.674235
12.672789,-8.831420,8.416627
-2.072746,5.607163,5.048930
10.515782,-9.292158,3.896344
11.654854,-2.190133,16.148663
4.269041,-8.468314,-5.078240
-13.188213,6.283061,-13.618714
-7.556664,11.007017,0.508527
-4.128150,0.208314,-12.688703
-12.434875,8.774733,-9.276905
3.497678,1.667438,12.413774
-13.239210,8.926743,-8.729642
6.614560,-8.389276,-3.192841
13.534014,-9.061961,8.559214
-9.118382,8.189590,-0.738874
11.836934,-5.135892,14.971665
-9.840579,2.270337,-15.154682
-10.770709,3.395799,-16.094031
-10.194451,2.735055,-14.767409
-11.531200,6.757355,-5.073207
-15.791460,11.410974,-8.260444
9.077894,-1.529451,14.459262
6.653315,-8.298912,-3.437891
-10.555440,-0.857512,-17.127482
-7.115604,8.005790,0.841157
7.251040,-9.101730,-3.932870
2.429949,-7.298088,-10.421776
15.692616,-7.645722,11.994497
-11.558394,8.899194,-9.172023
0.723796,-5.990453,-9.959678
11.816006,-9.199349,4.433561
-8.290372,9.204441,0.757215
-8.626051,8.200620,1.090537
7.803464,-7.913418,1.835634
-5.144920,6.334313,3.840802
-11.912001,10.664536,-14.527838
-13.308626,8.236043,-7.260626
8.085341,-0.389218,11.582767
5.783495,-7.886421,-3.842808
-6.112556,-0.724441,-13.735776
11.031500,-6.686440,12.714182
-12.429878,4.647073,-15.208435
9.384684,-8.437586,2.183801
14.949274,-3.724789,19.047374
3.565435,-6.804058,-6.618814
9.386272,-2.680044,16.934669
-11.963652,4.665993,-14.540228
-13.468662,8.970712,-9.414327
-12.126117,4.667397,-14.654262
2.022797,6.938430,10.469697
-9.148111,10.021454,-0.909261
-3.042520,-2.784825,-12.045092
-10.300923,8.586007,-4.022620
-10.116898,9.825169,-2.761028
-14.386455,7.843117,-14.604265
3.699153,0.808907,12.786376
9.054079,-2.222963,10.165854
-13.144222,7.843965,-9.841338
9.983913,-8.941382,2.105167
0.878739,-6.037638,-8.793356
-12.450529,8.980470,-6.075496
-14.906789,10.195568,-11.409832
4.650408,-4.475504,-9.598765
12.872030,-10.010654,6.078024
10.674167,-9.413324,3.286691
10.408508,-8.829940,1.616224
-15.531221,11.184114,-9.596363
-7.887472,9.765082,-1.134402
13.065415,-5.575768,13.884630
-14.054188,9.640560,-9.306679
-4.084162,-2.286293,-12.739197
2.586333,-7.211654,-6.649123
-0.827332,3.221679,10.129377
4.050361,4.526396,14.826038
-11.951000,9.831732,-2.801675
-3.191918,6.209056,6.515346
9.783816,-3.117621,13.013389
-4.523576,-3.415082,-14.208563
5.307835,0.966145,13.156365
-9.632412,2.248312,-15.026049
-9.401083,9.033884,-1.393412
-11.144950,9.079143,-2.097841
-1.947385,-6.755654,-11.466489
-12.283667,6.658032,-14.785401
16.941752,-10.123321,9.003689
-8.131310,1.564602,-13.093531
8.311266,-10.470388,-1.448176
0.127426,-1.452206,-8.244173
-1.338200,-0.620886,-12.148767
4.690913,-7.358942,-5.180789
-0.833075,-4.180375,-5.664676
-12.995810,6.523932,-14.630160
-4.792101,-2.257069,-12.972138
0.643688,7.633825,10.291165
10.945154,-9.804101,3.617873
10.168548,-5.882884,12.445655
-8.746078,1.677557,-16.759677
-8.409094,4.230799,-0.060848
6.621161,-0.727765,11.986882
13.277355,-8.504259,11.720195
-12.950082,7.207597,-11.818726
-12.966085,8.489624,-6.098648
-14.272829,4.904290,-15.474319
-12.018944,6.162340,-7.405464
-12.395143,9.211071,-5.457318
0.104186,7.519618,10.642740
-7.833333,9.005103,-0.246261
3.593966,1.812844,12.753026
13.757665,-6.339049,10.594634
-10.899568,3.278828,-14.863348
-2.761897,-3.127625,-11.869558
-10.587607,8.819510,-1.475967
-13.180787,8.043139,-10.461818
12.654311,-1.907931,15.451863
-10.271323,2.787692,-15.193179
0.244425,-4.293997,-9.831113
-13.701568,8.338697,-9.162512
11.135845,-4.721920,15.224641
-6.587431,-0.292042,-13.954885
13.395471,-9.059710,8.608301
1.474462,5.637243,10.805613
12.686789,-9.323033,6.327347
16.347741,-7.877318,9.920058
8.994235,-2.331270,16.044092
1.178706,-4.382640,-9.208409
-13.113216,8.463382,-13.567757
12.002103,-2.926301,10.774004
0.499949,2.713179,8.471399
4.252236,-6.731125,-6.159019
5.763193,-7.239914,-4.067708
7.363876,3.332667,11.995806
-12.528861,5.166258,-13.762421
2.815386,-7.921941,-8.690565
-8.960738,1.572612,-14.837447
-0.986668,5.439743,7.566198
4.626701,-7.845303,-4.973630
2.542599,2.229157,11.688511
11.016792,-1.986245,12.994535
-9.259789,4.310277,-10.043772
9.914228,-3.840525,14.937928
-15.966147,8.183588,-13.102227
-10.519959,9.253156,-2.594403
18.046379,-7.762158,15.835664
-3.709564,-2.048584,-12.945975
-8.264754,8.700174,1.036929
-7.653019,7.550178,1.131265
3.672336,4.272108,11.737935
4.634115,1.084356,12.383203
-2.469045,-2.811245,-12.725834
7.578117,-0.572054,12.276918
-10.174128,9.183489,-1.780998
13.463342,-11.786108,8.121499
8.058893,-8.827673,-1.802186
-1.739598,5.951992,8.510784
13.366059,-9.117768,8.422658
-9.808275,8.731872,2.718275
-10.366044,9.470695,-2.815899
7.673204,-2.231649,13.394081
13.346564,-8.901171,8.896691
-11.565837,4.150887,-14.740346
13.510607,-8.313378,11.332395
-10.845299,9.189837,-3.154473
-14.307090,12.574704,-9.263068
-13.333263,8.250411,-5.494037
-0.082162,4.889362,9.624786
11.486212,-5.190874,14.842173
6.728421,-7.985966,-2.840398
14.719982,-8.702679,19.508695
10.503218,-2.999998,15.216891
-13.003949,8.305480,-13.029295
-9.454364,0.688249,-12.920244
13.718392,-10.355909,6.454226
-12.670503,9.082850,-4.982496
3.237486,-6.284122,-4.744539
6.776579,-8.532940,-2.652826
-10.605349,9.307397,-2.512969
9.183897,-8.256114,-0.495312
11.554760,-11.690018,2.147705
-10.299027,9.439327,-1.597144
14.786842,-7.934712,15.750779
1.250471,-5.689192,-10.034115
-8.771721,9.013866,1.886611
-13.055086,2.727687,-15.826623
-3.679481,-0.998978,-13.151979
-13.339729,7.474941,-10.099709
-8.302346,0.829536,-14.407367
-8.454193,9.004816,1.850737
9.420928,-2.022895,14.046213
13.902129,-8.446761,12.104526
-11.923097,4.165345,-13.950750
-1.939180,7.578671,7.048503
-0.547975,7.449076,8.033716
-4.295477,3.261053,-12.316518
15.752706,-3.843908,7.094718
-8.447075,2.455557,-12.934510
-3.992483,6.700312,5.196623
-1.984756,4.758748,9.502468
-0.723061,-4.122898,-9.514972
-8.554217,1.328319,-14.688810
10.413590,-3.373111,13.610150
-12.416493,3.696591,-16.911440
-5.799586,5.406837,5.859512
11.172633,-2.372529,11.597753
-0.504508,-4.575066,-10.121379
-7.425574,7.041407,4.378114
-13.461434,8.128453,-11.032080
-12.503045,4.085020,-18.268102
-12.770682,9.211523,-7.546208
15.516397,-7.810405,10.575858
11.533539,-9.422278,5.958999
-12.211512,11.141759,-6.257031
-9.620686,8.594077,0.811950
2.402684,-5.848549,-8.198927
2.980394,0.813238,13.111117
-10.937694,9.060670,-3.199580
-14.215536,8.201434,-11.851078
0.057636,0.017183,-10.531354
13.541261,-8.670319,9.773603
14.108177,-9.814492,12.920330
11.689676,-8.058138,7.604221
9.755034,-7.452205,6.394445
-11.349419,8.152894,-5.093409
-3.599800,6.565591,5.514337
-12.432862,6.607590,-13.477770
8.065185,-9.586569,-1.006535
13.992826,-6.975013,13.734733
-10.179261,9.201177,-2.007623
13.666060,-8.258177,13.083294
-5.465422,7.966098,-1.363797
-12.569464,5.145556,-14.852581
13.478908,-7.864134,8.061291
-13.984219,7.976236,-13.049966
13.200300,-7.389472,4.521280
7.792172,-0.213998,15.390775
13.340221,-7.680273,6.775931
12.208084,-5.667688,13.786339
-1.107943,-3.523118,-11.852100
-13.626307,8.907805,-8.511900
-5.279623,-1.786325,-13.039901
16.925610,-9.081314,9.203982
10.172582,-2.329128,15.367041
12.224572,-7.744229,8.234210
-5.173279,7.433374,5.181351
11.641517,-9.366990,4.613575
-0.657155,7.313831,8.319315
-8.293321,-1.344452,-12.286342
4.942822,-7.999515,-5.223589
9.415145,-8.855360,0.745947
-12.000060,9.364290,-1.937546
12.003817,-9.895466,5.706777
-11.898398,3.979549,-16.767777
11.966997,-8.448832,7.688237
-11.611347,8.564641,-10.382900
2.752961,3.773543,12.606002
-12.001331,5.914789,-13.804945
-11.018570,8.837627,-3.639957
-5.386030,-1.394464,-11.538492
8.876862,-12.208259,0.181632
16.616941,-11.174071,10.430113
-10.322429,7.761185,-4.487451
8.550702,-0.567176,14.218736
10.258488,-5.032788,13.164985
-8.940571,10.185337,-3.043351
-16.381104,9.315873,-9.004680
-0.828274,-4.663879,-11.537284
-10.488938,8.196361,-1.660758
3.995774,2.316312,13.132775
14.612321,-9.535370,10.496263
-8.402520,0.767946,-14.335356
-9.392560,9.222357,-10.088435
-8.723905,0.479381,-17.908079
-11.716758,5.501823,-13.021794
10.542618,-9.304819,2.966302
-10.258405,2.993426,-14.814415
-5.641629,-5.376131,-13.929721
-14.843144,7.833218,-13.239065
1.093758,-5.492372,-8.990403
6.992015,1.490500,12.780137
-2.253026,-2.745098,-9.095501
-10.447493,3.057070,-14.909075
9.322236,-10.231951,1.676472
12.029685,-8.881854,4.798958
8.471253,-8.819806,-0.691664
5.892913,-9.754664,-2.384166
-3.652028,7.300689,5.771711
-11.050491,8.794248,-8.554663
-3.782408,-4.183017,-10.737200
13.565021,-4.517322,12.474147
-3.554294,4.440031,5.127338
2.375675,3.048646,9.386846
-12.894440,6.765632,-13.447408
3.061883,-7.478366,-6.872728
-10.300647,9.969359,-1.093321
0.200228,4.755203,10.076643
-11.656148,8.803599,-17.561789
-7.335296,-1.204118,-13.249619
-13.720408,7.262240,-13.385845
-11.100441,6.775830,-10.326029
8.534880,-3.077273,9.516930
-4.924087,6.685569,4.696264
7.625885,0.311073,14.226231
-1.277052,4.616236,8.449922
6.202791,-7.791357,-4.350810
-2.574938,6.905730,6.809355
-16.360944,9.473986,-11.842355
10.167449,-2.828132,14.824551
-4.170171,7.681333,7.150014
11.553505,-9.253950,3.367334
-4.582639,9.270458,1.001583
-3.847231,-3.606600,-12.750156
-7.058221,0.217720,-14.025898
-10.089012,10.184335,-2.181378
7.394416,-7.811622,0.066348
11.920612,-9.375990,4.988834
12.069818,-0.440574,15.277465
13.417802,-7.798033,11.392797
12.528336,-9.473640,5.885408
8.010896,-9.346277,-0.828313
-4.110980,8.270166,4.834839
-12.494777,10.423117,-2.787941
-5.015836,6.656145,3.505625
9.541864,-3.278318,15.039030
3.236591,4.318684,14.394358
2.159777,3.207206,12.927522
-13.393823,5.386152,-15.260911
-11.898591,4.134175,-16.965389
-5.901906,-0.864238,-12.928466
-13.201241,5.965270,-15.026544
12.967906,-8.673619,10.241925
4.229512,-7.082729,-5.632077
-10.098873,10.441057,-1.328787
13.004718,-10.686163,7.678455
-12.842918,6.610876,-13.857421
10.014870,-10.051717,0.887861
-15.140605,6.783283,-15.139335
11.155340,-8.133929,11.497062
11.294856,-9.353961,4.155098
4.798244,-8.817576,-3.575974
-5.712485,1.472196,-13.648397
-8.971307,10.065720,-0.288597
-1.017589,5.516516,8.736215
0.257910,5.167521,9.336270
2.884117,-6.700273,-6.172089
10.965500,-9.983198,4.898392
-14.737749,10.901489,-8.605427
-17.010937,5.459647,-11.483285
11.472655,-11.544277,5.469568
-14.840855,10.195022,-11.923336
12.857463,-9.004219,7.875538
-7.646483,0.067494,-14.639506
-12.914463,7.046779,-12.618805
4.505451,-6.712252,-6.064281
5.438102,1.049164,13.669752
-14.273465,7.955369,-13.765783
13.667178,-8.091228,12.058190
-0.891737,-3.962650,-10.350242
7.604537,-0.252754,14.673876
-13.666534,7.545621,-11.339310
10.789512,-9.326241,2.528757
-5.973227,-0.774463,-13.546562
10.409438,-9.171704,2.463976
-13.773705,8.369961,-10.283127
6.722332,-0.264393,10.562893
-13.729875,6.409736,-11.865310
13.676590,-8.508004,11.328924
-10.948049,10.291663,-7.939900
1.869018,3.309134,10.853183
-2.793712,1.913013,7.228827
-2.743964,-2.554719,-11.080703
0.232650,-4.028230,-10.069935
-1.910126,3.819358,7.394634
-7.017999,0.609443,-10.769088
-7.947139,8.239381,-2.170663
6.638046,-7.486369,-0.458782
-6.083583,-0.729730,-13.592795
-9.525145,8.723848,-4.580242
7.684935,0.472461,16.045879
-12.306843,9.524492,-5.283138
-2.013062,-3.534925,-10.109404
5.486661,1.178411,13.339178
12.272070,-9.565320,5.453223
6.242688,-0.328674,12.800796
10.514329,-2.566805,14.258914
9.942742,-4.314050,11.337642
-7.416664,7.616065,2.178312
13.560474,-7.708267,14.135692
3.115200,2.710375,15.051065
10.861084,-7.465307,3.636683
-16.352924,10.643970,-10.212377
3.866251,-8.092602,-3.043196
-8.132796,1.180793,-14.437022
-13.718745,8.885002,-9.858876
10.403239,-2.809574,9.429438
12.647311,-5.611180,13.317197
10.487000,-3.308749,14.068432
-11.303135,5.527273,-9.688863
0.818876,3.851957,9.485547
-11.784595,8.988622,-5.538511
14.504111,-8.971687,13.375270
-3.283453,-4.249995,-11.627999
-1.219182,-5.240797,-9.704610
10.950072,-9.600664,1.714918
-10.064522,1.223897,-14.895204
10.959717,-3.400231,12.139001
-1.569032,6.028286,8.188905
11.293911,-1.584019,17.323119
8.049841,-10.980477,-0.712724
13.540327,-6.977355,13.777131
3.541447,-8.605058,-8.007448
13.507792,-4.552390,19.049266
-9.363477,2.801763,-14.601938
-3.416453,-2.909961,-12.106824
5.398424,2.673562,14.223562
-11.087216,8.495323,-2.460556
-1.173613,5.978033,8.984846
-10.772567,9.536571,-0.703664
-12.606354,9.567268,-6.180652
13.593626,-4.604050,12.221717
-9.146801,6.737640,1.302984
-10.048399,2.585834,-13.361203
-2.144170,6.265852,7.929659
12.996732,-6.054210,13.703593
3.049968,-6.607741,-6.924701
-6.412454,-0.148627,-15.001642
12.653797,-10.052726,6.404157
2.821716,1.438503,10.781070
8.505995,-9.779393,2.745272
-11.629155,2.079558,-20.288791
14.090491,-4.175196,15.818665
13.136932,-8.658364,9.349634
14.012675,-7.474661,10.694533
-7.958938,7.175048,2.611330
1.300539,3.803914,9.528538
5.374382,-8.248982,-3.898353
7.768121,-1.167173,14.753983
11.790144,-3.371036,12.495669
8.699738,-9.866213,-2.073113
10.075179,-2.685318,15.224388
10.635505,-3.157350,14.893934
-14.122873,8.836899,-8.823365
-6.189082,2.494011,-12.339780
-0.729405,5.152155,9.038808
-16.370167,6.579456,-11.971844
